country_code,title,job_category,company_name,city,contract_type,workday,salary_min,salary_max,salary_period,salary_currency,salary_type,remote,publish_date
sg,"Account Executive, Emerging Enterprise (Malaysia)",Information Technology,UiPath,Singapore,,,70000.0,100000.0,YEAR,SGD,,,2022-09-02
us,"Sr Mgr AMER Partner Dev, AWS Partner Sales Enablement",Information Technology,"Amazon Web Services, Inc.","Austin, TX",,,81433.0,121557.0,YEAR,USD,,,2022-08-24
es,Consultor Cyberseguridad OT,Informática y telecomunicaciones,ENTELGY- Innotec Security,Barcelona,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-28
es,TECNICO - TECNICA DE SISTEMAS  ASTERISK VOIP,Informática y telecomunicaciones,"SAPIENTIS, S.L.",Barcelona,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-28
es,Consultor Gestión de Identidades IAM,Informática y telecomunicaciones,ENTELGY- Innotec Security,Madrid,Contrato indefinido,Jornada completa,,,,,,Solo teletrabajo,2022-07-28
us,"Senior Manager, Sales Insights and Analytics , WWSO Specialist Insights Team",Information Technology,"Amazon Web Services, Inc.","Austin, TX",,,106555.0,153312.0,YEAR,USD,,,2022-08-24
us,Lead User Experience Designer,Information Technology,"Kyndryl, Inc.","Austin, TX",,,119000.0,222000.0,YEAR,USD,,,2022-08-24
es,CONSULTOR - CONSULTORA SAP BW BI ABAP (CLIENTE FINAL),Informática y telecomunicaciones,"SAPIENTIS, S.L.",Cerdanyola del Vallès,Contrato indefinido,Jornada completa,36000.0,42000.0,YEAR,EUR,GROSS,Híbrido,2022-07-28
es,Programador/a PowerBI,Informática y telecomunicaciones,Aubay,Barcelona,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-28
us,"Sr. Product Marketing Manager, eero",Information Technology,Amazon.com Services LLC,"Austin, TX",,,127552.0,176999.0,YEAR,USD,,,2022-08-24
es,ADMINISTRADOR ELK - TELETRABAJO,Informática y telecomunicaciones,Tuyú Technology,Madrid,Contrato indefinido,Jornada completa,48000.0,50000.0,YEAR,EUR,GROSS,Solo teletrabajo,2022-07-28
es,Consultor de Estrategia y Operaciones,Management & Consulting,BIP - Business Integration Partners,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Customer Service Specialist,Management & Consulting,International Air Transport Association (IATA),Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Técnico/a senior Comunicación Interna,Management & Consulting,SGS,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,ENG | Ingeniero/a de radiofrecuencia | Presencial,Management & Consulting,ALTEN,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Full Stack Developer,Management & Consulting,Grupo Digital,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,PMO Business Services,Management & Consulting,Grupo Digital,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Evaluador/a Independiente de Seguridad,Management & Consulting,Expleo,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Data Engineer (Python),Management & Consulting,We Bring,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Digital Designer,Management & Consulting,Grupo Digital,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,2nd Party Operations Manager,Management & Consulting,Lloyd's Register Group,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Técnico/a Prevención de Riesgos Laborales - Higiene Industrial,Management & Consulting,SGS,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Talent Acquisition Specialist,Management & Consulting,Expleo,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Marketing Manager (m/f/d) - Madrid,Management & Consulting,Simon-Kucher & Partners,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Programador/a Oracle - PLSQL (90% remote),Informática y telecomunicaciones,KEAPPS,Barcelona,Contrato indefinido,Jornada completa,36000.0,40000.0,YEAR,EUR,GROSS,Híbrido,2022-07-28
es,Operario/a mecanizado,Informática y telecomunicaciones,Eurofirms ETT,Binéfar,Contrato de duración determinada,Jornada completa,,,,,,Presencial,2022-07-28
es,Diseñador UX/UI con ingles (100% remoto),Informática y telecomunicaciones,Digital Talent Agency Zona Sur,Madrid,Contrato indefinido,Jornada completa,,,,,,Solo teletrabajo,2022-07-28
es,Operador/a de buques de mercancías,Management & Consulting,SGS,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Inspector/a mercancías buques,Management & Consulting,SGS,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Recruiting Program Specialist,Management & Consulting,Gartner,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Social Media Specialist,Management & Consulting,TransPerfect Translations Inc.,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Talent Acquisition Specialist & CRM Officer,Management & Consulting,MINDQUEST,Barcelona,,,20000.0,24000.0,YEAR,EUR,,,2022-07-07
es,SAP EWM Consultant,Management & Consulting,Pertemps ERP,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,"Senior Software Engineer, JavaScript /ANGULAR (remote in the EU)",Management & Consulting,YouGov,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Programador/a Java - JSF - Teletrabajo 100%,Informática y telecomunicaciones,Soltel,Sevilla,Contrato indefinido,Jornada completa,,,,,,Solo teletrabajo,2022-07-28
es,Técnico/a informático/a Help desk (Inglés),Informática y telecomunicaciones,ECONOCOM SERVICIOS,Madrid,Contrato indefinido,Jornada completa,15000.0,18000.0,YEAR,EUR,GROSS,,2022-07-28
es,Analista Técnico de Apps Internacionales,Informática y telecomunicaciones,Azertium IT Global Services SL,Madrid,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-28
es,Desarrollador/a .NET WCF con inglés alto (Teletrabajo 100%),Informática y telecomunicaciones,KEAPPS,Madrid,Contrato indefinido,Jornada completa,36000.0,40000.0,YEAR,EUR,GROSS,Solo teletrabajo,2022-07-28
es,TechLead / Arquitecto Salesforce,Informática y telecomunicaciones,VASS,Barcelona,Contrato indefinido,Jornada completa,36000.0,50000.0,YEAR,EUR,GROSS,Híbrido,2022-07-28
es,QA Automation - Inglés Avanzado,Informática y telecomunicaciones,AYESA,Madrid,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-28
es,Programador Flujos Contables (remoto),Informática y telecomunicaciones,AIRON Sistemas S.L.,Madrid,Contrato indefinido,Jornada completa,21000.0,27000.0,YEAR,EUR,GROSS,Solo teletrabajo,2022-07-28
es,Operador/a CAU,Informática y telecomunicaciones,Sermicro,Madrid,Contrato otros contratos,Jornada completa,,,,,,Presencial,2022-07-28
es,Programador/a PL/SQL con Inglés alto,Informática y telecomunicaciones,Soltel,Barcelona,Contrato indefinido,Jornada completa,30000.0,,YEAR,EUR,GROSS,Híbrido,2022-07-28
es,Operador de Sistemas,Informática y telecomunicaciones,"Infortec Consultores, S.A.U",Madrid,Contrato indefinido,Jornada completa,,,,,,,2022-07-28
es,Administrador/a Linux / AIX / Ansible - Madrid. Híbrido.,Informática y telecomunicaciones,TENEA Tecnologías,Madrid,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-07-28
es,Técnico/a de Telecomunicaciones Red Móvil,Informática y telecomunicaciones,LPS INGENIERIA,A Coruña,Contrato otros contratos,Jornada completa,,,,,,Solo teletrabajo,2022-07-28
es,Devops con Openshift +inglés (100% en remoto),Informática y telecomunicaciones,KEAPPS,Madrid,Contrato indefinido,Jornada completa,,,,,,Solo teletrabajo,2022-07-28
es,Jefe Obra de Telecomunicaciones,Informática y telecomunicaciones,"ELECNOR, S.A",Vilablareix,Contrato indefinido,Jornada completa,,,,,,Presencial,2022-07-28
es,Program Manager,Information Technology,Amazon.com,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Sourcing Specialist - African Market,Information Technology,TELUS International,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,"VAT Advisor, VAT Services on Amazon",Information Technology,"Amazon Spain Services, S.L.",Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Administratiu/va,Information Technology,Progess,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Asistente de Marketing,Information Technology,ESSS,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Gerente del área de adquisición de talento,Information Technology,TELUS International,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Auxiliar Social Espai Públic,Information Technology,Progess,Barcelona,,,14400.0,15600.0,YEAR,EUR,,,2022-07-07
es,Backend Prestashop,Information Technology,FHIOS Smart Knowledge,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Tècnic/a auxiliar Equipament Residencial - col·lectiu sense sostre (matins),Information Technology,Progess,Barcelona,,,13200.0,14400.0,YEAR,EUR,,,2022-07-07
es,Lead,Information Technology,Apple,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Recruteur,Information Technology,Skello,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Country Manager (ESP),Information Technology,Hostinger,Barcelona,,,70000.0,100000.0,YEAR,EUR,,,2022-07-07
es,SWE - Technical Translator - Swedish - L&RE,Information Technology,Apple,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Beca Iluminación - Automoción,Information Technology,Capgemini,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,BECA ILUMINACIÓN - AUTOMOCIÓN,Information Technology,CAPGEMINI ENGINEERING,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Fraud Prevention AI Product Manager,Information Technology,Veriff,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Ingeniero/a Software,Information Technology,Capgemini,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Helpdesk Linux,Information Technology,Barcelona Supercomputing Center (BSC),Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Téléconseiller Informatique - Barcelone (H/F),Information Technology,Computacenter,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Técnico de mantenimiento eólico,Ingenieros y técnicos,FIELDCORE,Burgos,Contrato indefinido,Jornada completa,18000.0,21000.0,YEAR,EUR,GROSS,Presencial,2022-07-22
es,"Risk Specialist with Mandarin, Bad Actor Disincentives",Information Technology,"Amazon Spain Services, S.L.",Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,"Junior Buyer, Site Procurement Operations",Information Technology,"AMZN Spain Fulfillment, S.L.U.",Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Senior UX Writer,Information Technology,TravelPerk,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,"Técnico/a Mantenimiento, montaje y reparación ascensores",Information Technology,Criteria,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Apple Media Products - Senior Machine Learning Research Engineer (Graph),Information Technology,Apple,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Ingeniero/a de pruebas de Hardware,Information Technology,Capgemini,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Office Manager Barcelona,Information Technology,Fourthline,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Video Content Creator,Information Technology,Soprano Design,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,INGENIERO/A SOFTWARE,Information Technology,CAPGEMINI ENGINEERING,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Business Operations Analyst,Information Technology,PayFit,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Digital Marketing Acquisition Specialist,Information Technology,Soprano Design,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Project Manager,Information Technology,Zurich Insurance,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Administrador/a Cloud - AWS,Information Technology,Inetum,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,User Experience Research Manager,Information Technology,TravelPerk,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Vice President of Global Service Operations,Information Technology,Stuart,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Senior Frontend Engineer,Information Technology,Adevinta Group,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,"Ingeniero/a Mecánico - Equipos Estáticos - Oil & Gas, Generación de energía",Information Technology,Capgemini,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,BPA Trainee,Information Technology,TD SYNNEX,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Product Marketing Manager (Supply) - Barcelona or Remote,Information Technology,FREE NOW,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,"INGENIERO/A MECÁNICO - EQUIPOS ESTÁTICOS - OIL & GAS, GENERACIÓN DE ENERGÍA",Information Technology,CAPGEMINI ENGINEERING,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,"Corporate IT Engineer - Barcelona, Spain - Flexible Remote Working",Information Technology,cloudpay,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Desarrollador/a React,Information Technology,Avanade,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Golang Developer,Information Technology,Mad Collective,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Selling Partner Support Team Manager,Information Technology,"Amazon Spain Services, S.L.",Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,HRIS & HR Analyst Manager,Information Technology,Back Market,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,INGENIERO/A DE PRUEBAS DE HARDWARE,Information Technology,CAPGEMINI ENGINEERING,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Security Operations Engineer,Information Technology,Aizon,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Senior Software Engineer - Storage Hub,Information Technology,PayFit,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Software Test Engineer,Information Technology,Netskope,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,CRM Application Developer,Information Technology,Avanade,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,UX Lead Serenity,Information Technology,Adevinta,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Customer Service Specialist with Danish,Information Technology,TD SYNNEX,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Core Infrastructure Engineer - Disaster Recovery - DevOps,Information Technology,Kraken Digital Asset Exchange,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Senior Back End Software Engineer - Payments,Information Technology,Cloudbeds,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Software Asset Management Analyst,Information Technology,TD SYNNEX,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Master Data Analyst,Information Technology,TD SYNNEX,Barcelona,,,20000.0,20000.0,YEAR,EUR,,,2022-07-07
es,Senior Enterprise Architect,Information Technology,Ex Libris,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Lead Business Analyst / Product Owner (Agile Software Delivery),Information Technology,Thoughtworks,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Experience Design (UX) Senior Manager - EMEA Remote,Information Technology,Autodesk,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Sales Operations Specialist,Information Technology,TD SYNNEX,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Senior Accountant,Information Technology,TD SYNNEX,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Sr Network Engineer,Information Technology,TD SYNNEX,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Internal Audit IT Manager,Information Technology,TD SYNNEX,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Senior AWS DevOps Engineer,Information Technology,Ex Libris,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Azure Commercial Lead Europe,Information Technology,TD SYNNEX,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Senior Business Analyst / Product Owner (Agile Software Delivery),Information Technology,Thoughtworks,Barcelona,,,,,YEAR,EUR,,,2022-07-07
es,Programador/a Java microservicios,Informática y telecomunicaciones,SOLUTIO,Madrid,Contrato indefinido,Jornada completa,,,,,,Solo teletrabajo,2022-07-28
es,Técnico Microinformático (Teletrabajo 100%),Informática y telecomunicaciones,PSS,Madrid,Contrato indefinido,Jornada completa,,,,,,Solo teletrabajo,2022-07-28
us,Director of Marketing Operations,Information Technology,Shopify,"Austin, TX",,,111366.0,166096.0,YEAR,USD,,,2022-08-24
es,Consultor/a SAP FI - Inglés alto,Informática y telecomunicaciones,Soltel,Madrid,Contrato indefinido,Jornada completa,,,,,,Solo teletrabajo,2022-07-28
us,RFID Applications Engineer,Information Technology,Kitcheck,"Austin, TX",,,71399.0,97403.0,YEAR,USD,,,2022-08-24
es,Consultor/a Licitaciones Internacionales,Informática y telecomunicaciones,IZERTIS,Madrid,Contrato indefinido,Jornada completa,,,,,,,2022-07-28
es,Técnico de Red N2 (con inglés),Informática y telecomunicaciones,ENTELGY - Zona Madrid,Madrid,Contrato indefinido,Jornada completa,21000.0,24000.0,YEAR,EUR,GROSS,Híbrido,2022-07-28
us,Principal Software Engineer - SMB- Candidate Responsiveness,Information Technology,Indeed,"Austin, TX",,,167000.0,243000.0,YEAR,USD,,,2022-08-24
us,"Manager, Software Engineering - Job Seeker Frontend Platforms",Information Technology,Indeed,"Austin, TX",,,143000.0,207000.0,YEAR,USD,,,2022-08-24
es,"ANALISTA PROGRAMADOR ANGULAR / JAVA, REMOTO!!",Informática y telecomunicaciones,Soltel,Barcelona,Contrato indefinido,Jornada completa,,,,,,Solo teletrabajo,2022-07-28
us,Staff Software Engineer - Equitable Hiring - Enterprise,Information Technology,Indeed,"Austin, TX",,,143000.0,207000.0,YEAR,USD,,,2022-08-24
es,Analista Senior,Information Technology,eXperience IT Solutions,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,DevOps con Scrum - 100% Teletrabajo,Informática y telecomunicaciones,SEREM Consultoría Empresarial,Barcelona,Contrato indefinido,Jornada completa,,,,,,Solo teletrabajo,2022-07-28
us,Enterprise Account Manager,Information Technology,Skilljar,"Austin, TX",,,,,YEAR,USD,,,2022-08-24
es,VR Partner Services Rep (French and English Speaking),Information Technology,Expedia Group,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Técnico/a de laboratorio el laboratorio de Miocardiopatías hereditarias,Information Technology,CNIC,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Técnico/a Seguridad Perimetral,Information Technology,Logicalis,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,VP Marketing - Remote,Information Technology,Swapcard,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Community Manager y Paid Media Specialist,Information Technology,SERES,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Customer Success Manager (Spanish Speaker),Information Technology,DoiT International,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Fullstack Developer,Information Technology,eXperience IT Solutions,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Digital Growth Hacker F/M,Information Technology,Ekkiden,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Client Services Executive,Information Technology,DAZN Group,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Técnico/a de laboratorio para el grupo de Arritmias Cardiacas,Information Technology,CNIC,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Employment Investigator,Information Technology,Meta,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Gestor/a Producto Windchill,Information Technology,Capgemini,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Product Marketing Specialist,Information Technology,SERES,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,"Partner Measurement Lead, Spain",Information Technology,Pinterest,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,BECA DISEÑO AEROESTRUCTURAS,Information Technology,Capgemini,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,PPC Specialist - Português Nativo/Fluente,Information Technology,Selectra,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Experto SIEM,Information Technology,S21sec,Madrid,,,,,YEAR,EUR,,,2022-07-07
es,Big Data Project Manager,Information Technology,BETWEEN,Madrid,,,56000.0,62000.0,YEAR,EUR,,,2022-07-07
es,BECA DISEÑO AEROESTRUCTURAS,Information Technology,CAPGEMINI ENGINEERING,Madrid,,,,,YEAR,EUR,,,2022-07-07
